item_code,item_description,MRP,BP,MOQ
1SDA073173R1,E4.2N 4000 Ekip Dip LSIG 4p WMP,944680,0,0
1SDA073174R1,E4.2N 4000 Ekip Touch LI 4p WMP,958690,0,0
1SDA073176R1,E4.2N 4000 Ekip Touch LSIG 4p WMP,965690,0,0
1SDA073177R1,E4.2N 4000 Ekip G Touch LSIG 4p WMP,975690,0,0
1SDA073179R1,E4.2N 4000 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA073180R1,E4.2N 4000 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA073418R1,E4.2N/MS 3200 3p F HR,543220,0,0
1SDA073421R1,E4.2N/MS 4000 3p F HR,691140,0,0
1SDA073457R1,E4.2N/MS 3200 4p F HR,715240,0,0
1SDA073460R1,E4.2N/MS 4000 4p F HR,900040,0,0
1SDA073502R1,E4.2N/MS 3200 3p WMP,605550,0,0
1SDA073505R1,E4.2N/MS 4000 3p WMP,729900,0,0
1SDA073541R1,E4.2N/MS 3200 4p WMP,715430,0,0
1SDA073544R1,E4.2N/MS 4000 4p WMP,916680,0,0
1SDA071151R1,E4.2S 3200 Ekip Dip LI 3p F HR,645410,0,0
1SDA071153R1,E4.2S 3200 Ekip Dip LSIG 3p F HR,656910,0,0
1SDA071154R1,E4.2S 3200 Ekip Touch LI 3p F HR,664840,0,0
1SDA071156R1,E4.2S 3200 Ekip Touch LSIG 3p F HR,672890,0,0
1SDA071157R1,E4.2S 3200 Ekip G Touch LSIG 3p F HR,684390,0,0
1SDA071159R1,E4.2S 3200 Ekip Hi-Touch LSIG 3p F HR,0,0,0
1SDA071160R1,E4.2S 3200 Ekip G Hi-Touch LSIG 3p F HR,0,0,0
1SDA071201R1,E4.2S 4000 Ekip Dip LI 3p F HR,815520,0,0
1SDA071203R1,E4.2S 4000 Ekip Dip LSIG 3p F HR,827020,0,0
1SDA071204R1,E4.2S 4000 Ekip Touch LI 3p F HR,832090,0,0
1SDA071206R1,E4.2S 4000 Ekip Touch LSIG 3p F HR,840140,0,0
1SDA071207R1,E4.2S 4000 Ekip G Touch LSIG 3p F HR,851640,0,0
1SDA071209R1,E4.2S 4000 Ekip Hi-Touch LSIG 3p F HR,0,0,0
1SDA071210R1,E4.2S 4000 Ekip G Hi-Touch LSIG 3p F HR,0,0,0
1SDA071781R1,E4.2S 3200 Ekip Dip LI 4p F HR,843230,0,0
1SDA071783R1,E4.2S 3200 Ekip Dip LSIG 4p F HR,854730,0,0
1SDA071784R1,E4.2S 3200 Ekip Touch LI 4p F HR,875840,0,0
1SDA071786R1,E4.2S 3200 Ekip Touch LSIG 4p F HR,883890,0,0
1SDA071787R1,E4.2S 3200 Ekip G Touch LSIG 4p F HR,895390,0,0
1SDA071789R1,E4.2S 3200 Ekip Hi-Touch LSIG 4p F HR,0,0,0
1SDA071790R1,E4.2S 3200 Ekip G Hi-Touch LSIG 4p F HR,0,0,0
1SDA071831R1,E4.2S 4000 Ekip Dip LI 4p F HR,1055750,0,0
1SDA071833R1,E4.2S 4000 Ekip Dip LSIG 4p F HR,1067250,0,0
1SDA071834R1,E4.2S 4000 Ekip Touch LI 4p F HR,1103540,0,0
1SDA071836R1,E4.2S 4000 Ekip Touch LSIG 4p F HR,1111590,0,0
1SDA071837R1,E4.2S 4000 Ekip G Touch LSIG 4p F HR,1123090,0,0
1SDA071839R1,E4.2S 4000 Ekip Hi-Touch LSIG 4p F HR,0,0,0
1SDA071840R1,E4.2S 4000 Ekip G Hi-Touch LSIG 4p F HR,0,0,0
1SDA072501R1,E4.2S 3200 Ekip Dip LI 3p WMP,717090,0,0
1SDA072503R1,E4.2S 3200 Ekip Dip LSIG 3p WMP,728590,0,0
1SDA072504R1,E4.2S 3200 Ekip Touch LI 3p WMP,735610,0,0
1SDA072506R1,E4.2S 3200 Ekip Touch LSIG 3p WMP,743660,0,0
1SDA072507R1,E4.2S 3200 Ekip G Touch LSIG 3p WMP,755160,0,0
1SDA072509R1,E4.2S 3200 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072510R1,E4.2S 3200 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA072551R1,E4.2S 4000 Ekip Dip LI 3p WMP,820970,0,0
1SDA072553R1,E4.2S 4000 Ekip Dip LSIG 3p WMP,832470,0,0
1SDA072554R1,E4.2S 4000 Ekip Touch LI 3p WMP,837200,0,0
1SDA072556R1,E4.2S 4000 Ekip Touch LSIG 3p WMP,845250,0,0
1SDA072557R1,E4.2S 4000 Ekip G Touch LSIG 3p WMP,856750,0,0
1SDA072559R1,E4.2S 4000 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072560R1,E4.2S 4000 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA073131R1,E4.2S 3200 Ekip Dip LI 4p WMP,860090,0,0
1SDA073133R1,E4.2S 3200 Ekip Dip LSIG 4p WMP,871590,0,0
1SDA073134R1,E4.2S 3200 Ekip Touch LI 4p WMP,887280,0,0
1SDA073136R1,E4.2S 3200 Ekip Touch LSIG 4p WMP,895330,0,0
1SDA073137R1,E4.2S 3200 Ekip G Touch LSIG 4p WMP,906830,0,0
1SDA073139R1,E4.2S 3200 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA073140R1,E4.2S 3200 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA073181R1,E4.2S 4000 Ekip Dip LI 4p WMP,1074890,0,0
1SDA073183R1,E4.2S 4000 Ekip Dip LSIG 4p WMP,1086390,0,0
1SDA073184R1,E4.2S 4000 Ekip Touch LI 4p WMP,1102500,0,0
1SDA073186R1,E4.2S 4000 Ekip Touch LSIG 4p WMP,1110550,0,0
1SDA073187R1,E4.2S 4000 Ekip G Touch LSIG 4p WMP,1122050,0,0
1SDA073189R1,E4.2S 4000 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA073190R1,E4.2S 4000 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA071161R1,E4.2H 3200 Ekip Dip LI 3p F HR,0,0,0
1SDA071163R1,E4.2H 3200 Ekip Dip LSIG 3p F HR,0,0,0
1SDA071164R1,E4.2H 3200 Ekip Touch LI 3p F HR,0,0,0
1SDA071166R1,E4.2H 3200 Ekip Touch LSIG 3p F HR,0,0,0
1SDA071167R1,E4.2H 3200 Ekip G Touch LSIG 3p F HR,0,0,0
1SDA071169R1,E4.2H 3200 Ekip Hi-Touch LSIG 3p F HR,0,0,0
1SDA071170R1,E4.2H 3200 Ekip G Hi-Touch LSIG 3p F HR,0,0,0
1SDA071211R1,E4.2H 4000 Ekip Dip LI 3p F HR,0,0,0
1SDA071213R1,E4.2H 4000 Ekip Dip LSIG 3p F HR,0,0,0
1SDA071214R1,E4.2H 4000 Ekip Touch LI 3p F HR,0,0,0
1SDA071216R1,E4.2H 4000 Ekip Touch LSIG 3p F HR,0,0,0
1SDA071217R1,E4.2H 4000 Ekip G Touch LSIG 3p F HR,0,0,0
1SDA071219R1,E4.2H 4000 Ekip Hi-Touch LSIG 3p F HR,0,0,0
1SDA071220R1,E4.2H 4000 Ekip G Hi-Touch LSIG 3p F HR,0,0,0
1SDA071791R1,E4.2H 3200 Ekip Dip LI 4p F HR,0,0,0
1SDA071793R1,E4.2H 3200 Ekip Dip LSIG 4p F HR,0,0,0
1SDA071794R1,E4.2H 3200 Ekip Touch LI 4p F HR,0,0,0
1SDA071796R1,E4.2H 3200 Ekip Touch LSIG 4p F HR,0,0,0
1SDA071797R1,E4.2H 3200 Ekip G Touch LSIG 4p F HR,0,0,0
1SDA071799R1,E4.2H 3200 Ekip Hi-Touch LSIG 4p F HR,0,0,0
1SDA071800R1,E4.2H 3200 Ekip G Hi-Touch LSIG 4p F HR,0,0,0
1SDA071841R1,E4.2H 4000 Ekip Dip LI 4p F HR,0,0,0
1SDA071843R1,E4.2H 4000 Ekip Dip LSIG 4p F HR,0,0,0
1SDA071844R1,E4.2H 4000 Ekip Touch LI 4p F HR,0,0,0
1SDA071846R1,E4.2H 4000 Ekip Touch LSIG 4p F HR,0,0,0
1SDA071847R1,E4.2H 4000 Ekip G Touch LSIG 4p F HR,0,0,0
1SDA071849R1,E4.2H 4000 Ekip Hi-Touch LSIG 4p F HR,0,0,0
1SDA071850R1,E4.2H 4000 Ekip G Hi-Touch LSIG 4p F HR,0,0,0
1SDA072511R1,E4.2H 3200 Ekip Dip LI 3p WMP,0,0,0
1SDA072513R1,E4.2H 3200 Ekip Dip LSIG 3p WMP,0,0,0
1SDA072514R1,E4.2H 3200 Ekip Touch LI 3p WMP,0,0,0
1SDA072516R1,E4.2H 3200 Ekip Touch LSIG 3p WMP,0,0,0
1SDA072517R1,E4.2H 3200 Ekip G Touch LSIG 3p WMP,0,0,0
1SDA072519R1,E4.2H 3200 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072520R1,E4.2H 3200 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA072561R1,E4.2H 4000 Ekip Dip LI 3p WMP,0,0,0
1SDA072563R1,E4.2H 4000 Ekip Dip LSIG 3p WMP,0,0,0
1SDA072564R1,E4.2H 4000 Ekip Touch LI 3p WMP,0,0,0
1SDA072566R1,E4.2H 4000 Ekip Touch LSIG 3p WMP,0,0,0
1SDA072567R1,E4.2H 4000 Ekip G Touch LSIG 3p WMP,0,0,0
1SDA072569R1,E4.2H 4000 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072570R1,E4.2H 4000 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA073141R1,E4.2H 3200 Ekip Dip LI 4p WMP,0,0,0
1SDA073143R1,E4.2H 3200 Ekip Dip LSIG 4p WMP,0,0,0
1SDA073144R1,E4.2H 3200 Ekip Touch LI 4p WMP,0,0,0
1SDA073146R1,E4.2H 3200 Ekip Touch LSIG 4p WMP,0,0,0
1SDA073147R1,E4.2H 3200 Ekip G Touch LSIG 4p WMP,0,0,0
1SDA073149R1,E4.2H 3200 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA073150R1,E4.2H 3200 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA073191R1,E4.2H 4000 Ekip Dip LI 4p WMP,0,0,0
1SDA073193R1,E4.2H 4000 Ekip Dip LSIG 4p WMP,0,0,0
1SDA073194R1,E4.2H 4000 Ekip Touch LI 4p WMP,0,0,0
1SDA073196R1,E4.2H 4000 Ekip Touch LSIG 4p WMP,0,0,0
1SDA073197R1,E4.2H 4000 Ekip G Touch LSIG 4p WMP,0,0,0
1SDA073199R1,E4.2H 4000 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA073200R1,E4.2H 4000 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA073419R1,E4.2H/MS 3200 3p F HR,0,0,0
1SDA073422R1,E4.2H/MS 4000 3p F HR,0,0,0
1SDA073458R1,E4.2H/MS 3200 4p F HR,0,0,0
1SDA073461R1,E4.2H/MS 4000 4p F HR,0,0,0
1SDA073503R1,E4.2H/MS 3200 3p WMP,0,0,0
1SDA073506R1,E4.2H/MS 4000 3p WMP,0,0,0
1SDA073542R1,E4.2H/MS 3200 4p WMP,0,0,0
1SDA073545R1,E4.2H/MS 4000 4p WMP,0,0,0
1SDA071101R1,E4.2V 2000 Ekip Dip LI 3p F HR,0,0,0
1SDA071103R1,E4.2V 2000 Ekip Dip LSIG 3p F HR,0,0,0
1SDA071104R1,E4.2V 2000 Ekip Touch LI 3p F HR,0,0,0
1SDA071106R1,E4.2V 2000 Ekip Touch LSIG 3p F HR,0,0,0
1SDA071107R1,E4.2V 2000 Ekip G Touch LSIG 3p F HR,0,0,0
1SDA071109R1,E4.2V 2000 Ekip Hi-Touch LSIG 3p F HR,0,0,0
1SDA071110R1,E4.2V 2000 Ekip G Hi-Touch LSIG 3p F HR,0,0,0
1SDA071121R1,E4.2V 2500 Ekip Dip LI 3p F HR,0,0,0
1SDA071123R1,E4.2V 2500 Ekip Dip LSIG 3p F HR,0,0,0
1SDA071124R1,E4.2V 2500 Ekip Touch LI 3p F HR,0,0,0
1SDA071126R1,E4.2V 2500 Ekip Touch LSIG 3p F HR,0,0,0
1SDA071127R1,E4.2V 2500 Ekip G Touch LSIG 3p F HR,0,0,0
1SDA071129R1,E4.2V 2500 Ekip Hi-Touch LSIG 3p F HR,0,0,0
1SDA071130R1,E4.2V 2500 Ekip G Hi-Touch LSIG 3p F HR,0,0,0
1SDA071171R1,E4.2V 3200 Ekip Dip LI 3p F HR,0,0,0
1SDA071173R1,E4.2V 3200 Ekip Dip LSIG 3p F HR,0,0,0
1SDA071174R1,E4.2V 3200 Ekip Touch LI 3p F HR,0,0,0
1SDA071176R1,E4.2V 3200 Ekip Touch LSIG 3p F HR,0,0,0
1SDA071177R1,E4.2V 3200 Ekip G Touch LSIG 3p F HR,0,0,0
1SDA071179R1,E4.2V 3200 Ekip Hi-Touch LSIG 3p F HR,0,0,0
1SDA071180R1,E4.2V 3200 Ekip G Hi-Touch LSIG 3p F HR,0,0,0
1SDA071221R1,E4.2V 4000 Ekip Dip LI 3p F HR,0,0,0
1SDA071223R1,E4.2V 4000 Ekip Dip LSIG 3p F HR,0,0,0
1SDA071224R1,E4.2V 4000 Ekip Touch LI 3p F HR,0,0,0
1SDA071226R1,E4.2V 4000 Ekip Touch LSIG 3p F HR,0,0,0
1SDA071227R1,E4.2V 4000 Ekip G Touch LSIG 3p F HR,0,0,0
1SDA071229R1,E4.2V 4000 Ekip Hi-Touch LSIG 3p F HR,0,0,0
1SDA071230R1,E4.2V 4000 Ekip G Hi-Touch LSIG 3p F HR,0,0,0
1SDA071731R1,E4.2V 2000 Ekip Dip LI 4p F HR,0,0,0
1SDA071733R1,E4.2V 2000 Ekip Dip LSIG 4p F HR,0,0,0
1SDA071734R1,E4.2V 2000 Ekip Touch LI 4p F HR,0,0,0
1SDA071736R1,E4.2V 2000 Ekip Touch LSIG 4p F HR,0,0,0
1SDA071737R1,E4.2V 2000 Ekip G Touch LSIG 4p F HR,0,0,0
1SDA071739R1,E4.2V 2000 Ekip Hi-Touch LSIG 4p F HR,0,0,0
1SDA071740R1,E4.2V 2000 Ekip G Hi-Touch LSIG 4p F HR,0,0,0
1SDA071751R1,E4.2V 2500 Ekip Dip LI 4p F HR,0,0,0
1SDA071753R1,E4.2V 2500 Ekip Dip LSIG 4p F HR,0,0,0
1SDA071754R1,E4.2V 2500 Ekip Touch LI 4p F HR,0,0,0
1SDA071756R1,E4.2V 2500 Ekip Touch LSIG 4p F HR,0,0,0
1SDA071757R1,E4.2V 2500 Ekip G Touch LSIG 4p F HR,0,0,0
1SDA071759R1,E4.2V 2500 Ekip Hi-Touch LSIG 4p F HR,0,0,0
1SDA071760R1,E4.2V 2500 Ekip G Hi-Touch LSIG 4p F HR,0,0,0
1SDA071801R1,E4.2V 3200 Ekip Dip LI 4p F HR,0,0,0
1SDA071803R1,E4.2V 3200 Ekip Dip LSIG 4p F HR,0,0,0
1SDA071804R1,E4.2V 3200 Ekip Touch LI 4p F HR,0,0,0
1SDA071806R1,E4.2V 3200 Ekip Touch LSIG 4p F HR,0,0,0
1SDA071807R1,E4.2V 3200 Ekip G Touch LSIG 4p F HR,0,0,0
1SDA071809R1,E4.2V 3200 Ekip Hi-Touch LSIG 4p F HR,0,0,0
1SDA071810R1,E4.2V 3200 Ekip G Hi-Touch LSIG 4p F HR,0,0,0
1SDA071851R1,E4.2V 4000 Ekip Dip LI 4p F HR,0,0,0
1SDA071853R1,E4.2V 4000 Ekip Dip LSIG 4p F HR,0,0,0
1SDA071854R1,E4.2V 4000 Ekip Touch LI 4p F HR,0,0,0
1SDA071856R1,E4.2V 4000 Ekip Touch LSIG 4p F HR,0,0,0
1SDA071857R1,E4.2V 4000 Ekip G Touch LSIG 4p F HR,0,0,0
1SDA071859R1,E4.2V 4000 Ekip Hi-Touch LSIG 4p F HR,0,0,0
1SDA071860R1,E4.2V 4000 Ekip G Hi-Touch LSIG 4p F HR,0,0,0
1SDA072451R1,E4.2V 2000 Ekip Dip LI 3p WMP,0,0,0
1SDA072453R1,E4.2V 2000 Ekip Dip LSIG 3p WMP,0,0,0
1SDA072454R1,E4.2V 2000 Ekip Touch LI 3p WMP,0,0,0
1SDA072456R1,E4.2V 2000 Ekip Touch LSIG 3p WMP,0,0,0
1SDA072457R1,E4.2V 2000 Ekip G Touch LSIG 3p WMP,0,0,0
1SDA072459R1,E4.2V 2000 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072460R1,E4.2V 2000 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA072471R1,E4.2V 2500 Ekip Dip LI 3p WMP,0,0,0
1SDA072473R1,E4.2V 2500 Ekip Dip LSIG 3p WMP,0,0,0
1SDA072474R1,E4.2V 2500 Ekip Touch LI 3p WMP,0,0,0
1SDA072476R1,E4.2V 2500 Ekip Touch LSIG 3p WMP,0,0,0
1SDA072477R1,E4.2V 2500 Ekip G Touch LSIG 3p WMP,0,0,0
1SDA072479R1,E4.2V 2500 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072480R1,E4.2V 2500 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA072521R1,E4.2V 3200 Ekip Dip LI 3p WMP,0,0,0
1SDA072523R1,E4.2V 3200 Ekip Dip LSIG 3p WMP,0,0,0
1SDA072524R1,E4.2V 3200 Ekip Touch LI 3p WMP,0,0,0
1SDA072526R1,E4.2V 3200 Ekip Touch LSIG 3p WMP,0,0,0
1SDA072527R1,E4.2V 3200 Ekip G Touch LSIG 3p WMP,0,0,0
1SDA072529R1,E4.2V 3200 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072530R1,E4.2V 3200 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA072571R1,E4.2V 4000 Ekip Dip LI 3p WMP,0,0,0
1SDA072573R1,E4.2V 4000 Ekip Dip LSIG 3p WMP,0,0,0
1SDA072574R1,E4.2V 4000 Ekip Touch LI 3p WMP,0,0,0
1SDA072576R1,E4.2V 4000 Ekip Touch LSIG 3p WMP,0,0,0
1SDA072577R1,E4.2V 4000 Ekip G Touch LSIG 3p WMP,0,0,0
1SDA072579R1,E4.2V 4000 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072580R1,E4.2V 4000 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA073081R1,E4.2V 2000 Ekip Dip LI 4p WMP,0,0,0
1SDA073083R1,E4.2V 2000 Ekip Dip LSIG 4p WMP,0,0,0
1SDA073084R1,E4.2V 2000 Ekip Touch LI 4p WMP,0,0,0
1SDA073086R1,E4.2V 2000 Ekip Touch LSIG 4p WMP,0,0,0
1SDA073087R1,E4.2V 2000 Ekip G Touch LSIG 4p WMP,0,0,0
1SDA073089R1,E4.2V 2000 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA073090R1,E4.2V 2000 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA073101R1,E4.2V 2500 Ekip Dip LI 4p WMP,0,0,0
1SDA073103R1,E4.2V 2500 Ekip Dip LSIG 4p WMP,0,0,0
1SDA073104R1,E4.2V 2500 Ekip Touch LI 4p WMP,0,0,0
1SDA073106R1,E4.2V 2500 Ekip Touch LSIG 4p WMP,0,0,0
1SDA073107R1,E4.2V 2500 Ekip G Touch LSIG 4p WMP,0,0,0
1SDA073109R1,E4.2V 2500 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA073110R1,E4.2V 2500 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA073151R1,E4.2V 3200 Ekip Dip LI 4p WMP,0,0,0
1SDA073153R1,E4.2V 3200 Ekip Dip LSIG 4p WMP,0,0,0
1SDA073154R1,E4.2V 3200 Ekip Touch LI 4p WMP,0,0,0
1SDA073156R1,E4.2V 3200 Ekip Touch LSIG 4p WMP,0,0,0
1SDA073157R1,E4.2V 3200 Ekip G Touch LSIG 4p WMP,0,0,0
1SDA073159R1,E4.2V 3200 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA073160R1,E4.2V 3200 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA073201R1,E4.2V 4000 Ekip Dip LI 4p WMP,0,0,0
1SDA073203R1,E4.2V 4000 Ekip Dip LSIG 4p WMP,0,0,0
1SDA073204R1,E4.2V 4000 Ekip Touch LI 4p WMP,0,0,0
1SDA073206R1,E4.2V 4000 Ekip Touch LSIG 4p WMP,0,0,0
1SDA073207R1,E4.2V 4000 Ekip G Touch LSIG 4p WMP,0,0,0
1SDA073209R1,E4.2V 4000 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA073210R1,E4.2V 4000 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA073416R1,E4.2V/MS 2000 3p F HR,0,0,0
1SDA073417R1,E4.2V/MS 2500 3p F HR,0,0,0
1SDA073420R1,E4.2V/MS 3200 3p F HR,0,0,0
1SDA073423R1,E4.2V/MS 4000 3p F HR,0,0,0
1SDA073455R1,E4.2V/MS 2000 4p F HR,0,0,0
1SDA073456R1,E4.2V/MS 2500 4p F HR,0,0,0
1SDA073459R1,E4.2V/MS 3200 4p F HR,0,0,0
1SDA073462R1,E4.2V/MS 4000 4p F HR,0,0,0
1SDA073500R1,E4.2V/MS 2000 3p WMP,0,0,0
1SDA073501R1,E4.2V/MS 2500 3p WMP,0,0,0
1SDA073504R1,E4.2V/MS 3200 3p WMP,0,0,0
1SDA073507R1,E4.2V/MS 4000 3p WMP,0,0,0
1SDA073539R1,E4.2V/MS 2000 4p WMP,0,0,0
1SDA073540R1,E4.2V/MS 2500 4p WMP,0,0,0
1SDA073543R1,E4.2V/MS 3200 4p WMP,0,0,0
1SDA073546R1,E4.2V/MS 4000 4p WMP,0,0,0
1SDA073913R1,E4.2 W FP Iu=3200 3p HR HR,84750,0,0
1SDA073915R1,E4.2 W FP Iu=4000 or V version 3p HR HR,133120,0,0
1SDA073914R1,E4.2 W FP Iu=3200 4p HR HR,118650,0,0
1SDA073916R1,E4.2 W FP Iu=4000 or V version 4p HR HR,148490,0,0
1SDA071231R1,E6.2H 4000 Ekip Dip LI 3p F HR,1022200,0,0
1SDA071233R1,E6.2H 4000 Ekip Dip LSIG 3p F HR,1055290,0,0
1SDA071234R1,E6.2H 4000 Ekip Touch LI 3p F HR,1154480,0,0
1SDA071236R1,E6.2H 4000 Ekip Touch LSIG 3p F HR,1166980,0,0
1SDA071237R1,E6.2H 4000 Ekip G Touch LSIG 3p F HR,1517080,0,0
1SDA071239R1,E6.2H 4000 Ekip Hi-Touch LSIG 3p F HR,0,0,0
1SDA071240R1,E6.2H 4000 Ekip G Hi-Touch LSIG 3p F HR,0,0,0
1SDA071261R1,E6.2H 5000 Ekip Dip LI 3p F HR,1135780,0,0
1SDA071263R1,E6.2H 5000 Ekip Dip LSIG 3p F HR,1172540,0,0
1SDA071264R1,E6.2H 5000 Ekip Touch LI 3p F HR,1282750,0,0
1SDA071266R1,E6.2H 5000 Ekip Touch LSIG 3p F HR,1296650,0,0
1SDA071267R1,E6.2H 5000 Ekip G Touch LSIG 3p F HR,1685640,0,0
1SDA071269R1,E6.2H 5000 Ekip Hi-Touch LSIG 3p F HR,0,0,0
1SDA071270R1,E6.2H 5000 Ekip G Hi-Touch LSIG 3p F HR,0,0,0
1SDA071291R1,E6.2H 6300 Ekip Dip LI 3p F HR,1324880,0,0
1SDA071293R1,E6.2H 6300 Ekip Dip LSIG 3p F HR,1416740,0,0
1SDA071294R1,E6.2H 6300 Ekip Touch LI 3p F HR,1473800,0,0
1SDA071296R1,E6.2H 6300 Ekip Touch LSIG 3p F HR,1487700,0,0
1SDA071297R1,E6.2H 6300 Ekip G Touch LSIG 3p F HR,1934000,0,0
1SDA071299R1,E6.2H 6300 Ekip Hi-Touch LSIG 3p F HR,0,0,0
1SDA071300R1,E6.2H 6300 Ekip G Hi-Touch LSIG 3p F HR,0,0,0
1SDA071861R1,E6.2H 4000 Ekip Dip LI 4p F HR,1291440,0,0
1SDA071863R1,E6.2H 4000 Ekip Dip LSIG 4p F HR,1303160,0,0
1SDA071864R1,E6.2H 4000 Ekip Touch LI 4p F HR,1542220,0,0
1SDA071866R1,E6.2H 4000 Ekip Touch LSIG 4p F HR,1554180,0,0
1SDA071867R1,E6.2H 4000 Ekip G Touch LSIG 4p F HR,2020430,0,0
1SDA071869R1,E6.2H 4000 Ekip Hi-Touch LSIG 4p F HR,0,0,0
1SDA071870R1,E6.2H 4000 Ekip G Hi-Touch LSIG 4p F HR,0,0,0
1SDA071951R1,E6.2H/f 4000 Ekip Dip LI 4p F HR,1359350,0,0
1SDA071953R1,E6.2H/f 4000 Ekip Dip LSIG 4p F HR,1371720,0,0
1SDA071954R1,E6.2H/f 4000 Ekip Touch LI 4p F HR,1623480,0,0
1SDA071956R1,E6.2H/f 4000 Ekip Touch LSIG 4p F HR,1635980,0,0
1SDA071957R1,E6.2H/f 4000 Ekip G Touch LSIG 4p F HR,2126780,0,0
1SDA071959R1,E6.2H/f 4000 Ekip Hi-Touch LSIG 4p F HR,0,0,0
1SDA071960R1,E6.2H/f 4000 Ekip G Hi-Touch LSIG 4p F HR,0,0,0
1SDA071891R1,E6.2H 5000 Ekip Dip LI 4p F HR,1434920,0,0
1SDA071893R1,E6.2H 5000 Ekip Dip LSIG 4p F HR,1447960,0,0
1SDA071894R1,E6.2H 5000 Ekip Touch LI 4p F HR,1713570,0,0
1SDA071896R1,E6.2H 5000 Ekip Touch LSIG 4p F HR,1726870,0,0
1SDA071897R1,E6.2H 5000 Ekip G Touch LSIG 4p F HR,2244930,0,0
1SDA071899R1,E6.2H 5000 Ekip Hi-Touch LSIG 4p F HR,0,0,0
1SDA071900R1,E6.2H 5000 Ekip G Hi-Touch LSIG 4p F HR,0,0,0
1SDA071981R1,E6.2H/f 5000 Ekip Dip LI 4p F HR,1510390,0,0
1SDA071983R1,E6.2H/f 5000 Ekip Dip LSIG 4p F HR,1524120,0,0
1SDA071984R1,E6.2H/f 5000 Ekip Touch LI 4p F HR,1803870,0,0
1SDA071986R1,E6.2H/f 5000 Ekip Touch LSIG 4p F HR,1817750,0,0
1SDA071987R1,E6.2H/f 5000 Ekip G Touch LSIG 4p F HR,2363080,0,0
1SDA071989R1,E6.2H/f 5000 Ekip Hi-Touch LSIG 4p F HR,0,0,0
1SDA071990R1,E6.2H/f 5000 Ekip G Hi-Touch LSIG 4p F HR,0,0,0
1SDA071921R1,E6.2H 6300 Ekip Dip LI 4p F HR,2065180,0,0
1SDA071923R1,E6.2H 6300 Ekip Dip LSIG 4p F HR,2078190,0,0
1SDA071924R1,E6.2H 6300 Ekip Touch LI 4p F HR,2165010,0,0
1SDA071926R1,E6.2H 6300 Ekip Touch LSIG 4p F HR,2178270,0,0
1SDA071927R1,E6.2H 6300 Ekip G Touch LSIG 4p F HR,2831760,0,0
1SDA071929R1,E6.2H 6300 Ekip Hi-Touch LSIG 4p F HR,0,0,0
1SDA071930R1,E6.2H 6300 Ekip G Hi-Touch LSIG 4p F HR,0,0,0
1SDA072011R1,E6.2H/f 6300 Ekip Dip LI 4p F HR,2173780,0,0
1SDA072013R1,E6.2H/f 6300 Ekip Dip LSIG 4p F HR,2187530,0,0
1SDA072014R1,E6.2H/f 6300 Ekip Touch LI 4p F HR,2278920,0,0
1SDA072016R1,E6.2H/f 6300 Ekip Touch LSIG 4p F HR,2292810,0,0
1SDA072017R1,E6.2H/f 6300 Ekip G Touch LSIG 4p F HR,2980650,0,0
1SDA072019R1,E6.2H/f 6300 Ekip Hi-Touch LSIG 4p F HR,0,0,0
1SDA072020R1,E6.2H/f 6300 Ekip G Hi-Touch LSIG 4p F HR,0,0,0
